household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
hh_with_children,percentiles_91_95,1980,151000.0,1500.0,152500.0,200.0,38100.0,114700.0
hh_with_children,percentiles_91_95,1981,151000.0,1700.0,152700.0,200.0,38900.0,114000.0
hh_with_children,percentiles_91_95,1982,150700.0,1700.0,152400.0,200.0,35900.0,116800.0
hh_with_children,percentiles_91_95,1983,154300.0,1500.0,155800.0,200.0,35600.0,120400.0
hh_with_children,percentiles_91_95,1984,164900.0,1400.0,166300.0,200.0,37900.0,128700.0
hh_with_children,percentiles_91_95,1985,165400.0,1200.0,166600.0,200.0,38100.0,128600.0
hh_with_children,percentiles_91_95,1986,172800.0,1300.0,174100.0,200.0,40000.0,134200.0
hh_with_children,percentiles_91_95,1987,176000.0,1300.0,177300.0,200.0,43000.0,134500.0
hh_with_children,percentiles_91_95,1988,178900.0,1400.0,180300.0,200.0,43400.0,137100.0
hh_with_children,percentiles_91_95,1989,182200.0,1400.0,183700.0,200.0,43800.0,140100.0
hh_with_children,percentiles_91_95,1990,181000.0,1500.0,182500.0,200.0,43400.0,139400.0
hh_with_children,percentiles_91_95,1991,178500.0,1800.0,180300.0,300.0,44000.0,136600.0
hh_with_children,percentiles_91_95,1992,180600.0,1500.0,182200.0,400.0,44300.0,138300.0
hh_with_children,percentiles_91_95,1993,182400.0,1500.0,183900.0,300.0,45900.0,138300.0
hh_with_children,percentiles_91_95,1994,185900.0,1900.0,187800.0,500.0,46900.0,141400.0
hh_with_children,percentiles_91_95,1995,193200.0,2200.0,195300.0,500.0,49400.0,146400.0
hh_with_children,percentiles_91_95,1996,199300.0,1800.0,201100.0,400.0,50900.0,150700.0
hh_with_children,percentiles_91_95,1997,207500.0,1500.0,209000.0,400.0,53400.0,156000.0
hh_with_children,percentiles_91_95,1998,218600.0,1200.0,219700.0,400.0,56200.0,164000.0
hh_with_children,percentiles_91_95,1999,227600.0,1500.0,229100.0,500.0,59400.0,170200.0
hh_with_children,percentiles_91_95,2000,234900.0,1700.0,236500.0,500.0,61800.0,175300.0
hh_with_children,percentiles_91_95,2001,226800.0,1400.0,228200.0,600.0,57700.0,171200.0
hh_with_children,percentiles_91_95,2002,222200.0,1900.0,224000.0,700.0,54800.0,169900.0
hh_with_children,percentiles_91_95,2003,225900.0,2000.0,227900.0,700.0,52600.0,176000.0
hh_with_children,percentiles_91_95,2004,234400.0,1600.0,236000.0,800.0,55100.0,181800.0
hh_with_children,percentiles_91_95,2005,241900.0,1800.0,243600.0,800.0,57600.0,186900.0
hh_with_children,percentiles_91_95,2006,253000.0,1600.0,254600.0,800.0,60400.0,195000.0
hh_with_children,percentiles_91_95,2007,261500.0,1900.0,263400.0,1000.0,61800.0,202500.0
hh_with_children,percentiles_91_95,2008,249800.0,1600.0,251400.0,1000.0,57800.0,194600.0
hh_with_children,percentiles_91_95,2009,241200.0,2900.0,244100.0,1100.0,55000.0,190200.0
hh_with_children,percentiles_91_95,2010,244300.0,2300.0,246600.0,1100.0,56900.0,190800.0
hh_with_children,percentiles_91_95,2011,245600.0,2800.0,248400.0,900.0,55400.0,193900.0
hh_with_children,percentiles_91_95,2012,252800.0,2500.0,255300.0,1000.0,58000.0,198300.0
hh_with_children,percentiles_91_95,2013,259600.0,2200.0,261900.0,1000.0,63800.0,199100.0
hh_with_children,percentiles_91_95,2014,265200.0,2200.0,267400.0,1600.0,66600.0,202400.0
hh_with_children,percentiles_96_99,1979,230900.0,1200.0,232200.0,300.0,61300.0,171200.0
hh_with_children,percentiles_96_99,1980,224300.0,1400.0,225800.0,200.0,60500.0,165500.0
hh_with_children,percentiles_96_99,1981,223000.0,1500.0,224600.0,300.0,58800.0,166100.0
hh_with_children,percentiles_96_99,1982,223600.0,1400.0,225000.0,200.0,54100.0,171100.0
hh_with_children,percentiles_96_99,1983,229900.0,1200.0,231100.0,200.0,53800.0,177600.0
hh_with_children,percentiles_96_99,1984,244300.0,1600.0,245900.0,200.0,57000.0,189200.0
hh_with_children,percentiles_96_99,1985,247700.0,1200.0,248900.0,300.0,56700.0,192500.0
hh_with_children,percentiles_96_99,1986,273800.0,1000.0,274800.0,200.0,63400.0,211700.0
hh_with_children,percentiles_96_99,1987,266600.0,1400.0,268000.0,300.0,68400.0,199800.0
hh_with_children,percentiles_96_99,1988,279100.0,1000.0,280100.0,200.0,70500.0,209800.0
hh_with_children,percentiles_96_99,1989,279300.0,1200.0,280500.0,200.0,70500.0,210200.0
hh_with_children,percentiles_96_99,1990,278200.0,1200.0,279400.0,400.0,70200.0,209500.0
hh_with_children,percentiles_96_99,1991,274700.0,1300.0,275900.0,500.0,71400.0,205000.0
hh_with_children,percentiles_96_99,1992,281300.0,1700.0,282900.0,400.0,73500.0,209800.0
hh_with_children,percentiles_96_99,1993,280800.0,1400.0,282100.0,400.0,76600.0,205900.0
hh_with_children,percentiles_96_99,1994,286800.0,1700.0,288500.0,500.0,79700.0,209300.0
hh_with_children,percentiles_96_99,1995,300500.0,1900.0,302400.0,500.0,83900.0,219000.0
hh_with_children,percentiles_96_99,1996,320800.0,1600.0,322500.0,400.0,90900.0,232000.0
hh_with_children,percentiles_96_99,1997,338600.0,1800.0,340400.0,400.0,97000.0,243800.0
hh_with_children,percentiles_96_99,1998,362100.0,1200.0,363300.0,500.0,103600.0,260300.0
hh_with_children,percentiles_96_99,1999,381200.0,800.0,382000.0,400.0,111600.0,270800.0
hh_with_children,percentiles_96_99,2000,387700.0,1700.0,389400.0,400.0,113900.0,275900.0
hh_with_children,percentiles_96_99,2001,367300.0,1600.0,368900.0,600.0,102500.0,267000.0
hh_with_children,percentiles_96_99,2002,354400.0,1400.0,355700.0,600.0,96400.0,259900.0
hh_with_children,percentiles_96_99,2003,363100.0,1300.0,364400.0,700.0,95300.0,269800.0
hh_with_children,percentiles_96_99,2004,383900.0,1400.0,385300.0,600.0,102300.0,283600.0
hh_with_children,percentiles_96_99,2005,416400.0,1600.0,418000.0,900.0,113600.0,305300.0
hh_with_children,percentiles_96_99,2006,433300.0,1500.0,434900.0,900.0,117900.0,317800.0
hh_with_children,percentiles_96_99,2007,449000.0,1500.0,450500.0,900.0,120900.0,330500.0
hh_with_children,percentiles_96_99,2008,410700.0,1600.0,412300.0,800.0,108000.0,305100.0
hh_with_children,percentiles_96_99,2009,384000.0,2300.0,386300.0,900.0,99700.0,287500.0
hh_with_children,percentiles_96_99,2010,395300.0,2100.0,397400.0,1000.0,104600.0,293900.0
hh_with_children,percentiles_96_99,2011,404200.0,2200.0,406400.0,1100.0,105400.0,302000.0
hh_with_children,percentiles_96_99,2012,426300.0,1500.0,427800.0,900.0,112900.0,315900.0
hh_with_children,percentiles_96_99,2013,429600.0,2300.0,431800.0,1100.0,120800.0,312200.0
hh_with_children,percentiles_96_99,2014,448000.0,2200.0,450100.0,1600.0,128100.0,323600.0
hh_with_children,top_1_percent,1979,654900.0,1400.0,656400.0,500.0,216500.0,440400.0
hh_with_children,top_1_percent,1980,632500.0,1000.0,633500.0,500.0,195100.0,438800.0
hh_with_children,top_1_percent,1981,655400.0,1300.0,656800.0,600.0,188800.0,468600.0
hh_with_children,top_1_percent,1982,670300.0,1400.0,671700.0,400.0,167500.0,504700.0
hh_with_children,top_1_percent,1983,781500.0,1600.0,783100.0,600.0,206000.0,577800.0
hh_with_children,top_1_percent,1984,855900.0,1200.0,857100.0,400.0,223000.0,634600.0
hh_with_children,top_1_percent,1985,849200.0,1200.0,850400.0,700.0,212200.0,638900.0
hh_with_children,top_1_percent,1986,1346900.0,1300.0,1348200.0,700.0,326000.0,1022900.0
hh_with_children,top_1_percent,1987,950700.0,1400.0,952100.0,400.0,285600.0,666900.0
hh_with_children,top_1_percent,1988,1156500.0,800.0,1157300.0,300.0,325400.0,832200.0
hh_with_children,top_1_percent,1989,1109300.0,800.0,1110000.0,500.0,306200.0,804300.0
hh_with_children,top_1_percent,1990,930900.0,1400.0,932300.0,400.0,256700.0,676000.0
hh_with_children,top_1_percent,1991,936000.0,1200.0,937200.0,600.0,272900.0,665000.0
hh_with_children,top_1_percent,1992,1043900.0,1300.0,1045300.0,400.0,311200.0,734500.0
hh_with_children,top_1_percent,1993,1048500.0,800.0,1049300.0,700.0,357800.0,692200.0
hh_with_children,top_1_percent,1994,1014500.0,900.0,1015300.0,500.0,357600.0,658300.0
hh_with_children,top_1_percent,1995,1205300.0,1400.0,1206800.0,1100.0,430400.0,777500.0
hh_with_children,top_1_percent,1996,1319800.0,700.0,1320500.0,500.0,468700.0,852300.0
hh_with_children,top_1_percent,1997,1450100.0,2000.0,1452100.0,200.0,502600.0,949800.0
hh_with_children,top_1_percent,1998,1673100.0,1000.0,1674100.0,700.0,557600.0,1117200.0
hh_with_children,top_1_percent,1999,2043600.0,300.0,2043900.0,900.0,686100.0,1358600.0
hh_with_children,top_1_percent,2000,2304900.0,1100.0,2306000.0,300.0,764100.0,1542100.0
hh_with_children,top_1_percent,2001,1792400.0,800.0,1793200.0,1000.0,590700.0,1203500.0
hh_with_children,top_1_percent,2002,1563400.0,1200.0,1564600.0,1200.0,516300.0,1049500.0
hh_with_children,top_1_percent,2003,1668200.0,1000.0,1669200.0,700.0,519000.0,1150900.0
hh_with_children,top_1_percent,2004,1945400.0,1200.0,1946700.0,900.0,595800.0,1351700.0
hh_with_children,top_1_percent,2005,2289000.0,1300.0,2290300.0,800.0,702700.0,1588400.0
hh_with_children,top_1_percent,2006,2622000.0,1000.0,2623000.0,900.0,794700.0,1829200.0
hh_with_children,top_1_percent,2007,2845900.0,1100.0,2847000.0,800.0,822400.0,2025400.0
hh_with_children,top_1_percent,2008,2250900.0,1500.0,2252400.0,1300.0,645000.0,1608700.0
hh_with_children,top_1_percent,2009,1618800.0,1200.0,1620000.0,1400.0,478600.0,1142800.0
hh_with_children,top_1_percent,2010,2080700.0,1400.0,2082100.0,1500.0,622500.0,1461100.0
hh_with_children,top_1_percent,2011,1944900.0,1900.0,1946800.0,1300.0,578300.0,1369900.0
hh_with_children,top_1_percent,2012,2365100.0,2900.0,2368000.0,1300.0,688400.0,1680900.0
hh_with_children,top_1_percent,2013,2038900.0,1300.0,2040100.0,1600.0,706900.0,1334800.0
hh_with_children,top_1_percent,2014,2327700.0,1400.0,2329100.0,2400.0,803100.0,1528400.0
elderly_headed_hh,all_quintiles,1979,32200.0,15400.0,47700.0,900.0,8600.0,39900.0
elderly_headed_hh,all_quintiles,1980,31600.0,16200.0,47800.0,900.0,8100.0,40600.0
elderly_headed_hh,all_quintiles,1981,32900.0,17100.0,50100.0,900.0,8000.0,43000.0
elderly_headed_hh,all_quintiles,1982,33800.0,18300.0,52100.0,900.0,7300.0,45700.0
elderly_headed_hh,all_quintiles,1983,34800.0,19200.0,54000.0,1000.0,7500.0,47500.0
elderly_headed_hh,all_quintiles,1984,37700.0,19200.0,57000.0,1000.0,8500.0,49500.0
elderly_headed_hh,all_quintiles,1985,39000.0,19600.0,58700.0,1100.0,8600.0,51100.0
elderly_headed_hh,all_quintiles,1986,42600.0,20200.0,62700.0,1100.0,9100.0,54700.0
elderly_headed_hh,all_quintiles,1987,37400.0,19800.0,57100.0,1000.0,8700.0,49400.0
elderly_headed_hh,all_quintiles,1988,39500.0,19800.0,59300.0,1100.0,9300.0,51100.0
elderly_headed_hh,all_quintiles,1989,39800.0,20000.0,59800.0,1100.0,9100.0,51800.0
elderly_headed_hh,all_quintiles,1990,38900.0,20700.0,59600.0,1200.0,8800.0,51900.0
elderly_headed_hh,all_quintiles,1991,35900.0,21500.0,57400.0,1300.0,7900.0,50700.0
elderly_headed_hh,all_quintiles,1992,37400.0,22300.0,59800.0,1400.0,8600.0,52600.0
elderly_headed_hh,all_quintiles,1993,36800.0,23500.0,60400.0,1400.0,8900.0,52900.0
elderly_headed_hh,all_quintiles,1994,36700.0,23700.0,60400.0,1500.0,9300.0,52600.0
elderly_headed_hh,all_quintiles,1995,39600.0,24300.0,63900.0,1500.0,10300.0,55100.0
elderly_headed_hh,all_quintiles,1996,44900.0,25100.0,70100.0,1500.0,12000.0,59600.0
elderly_headed_hh,all_quintiles,1997,48100.0,25700.0,73800.0,1500.0,12600.0,62800.0
elderly_headed_hh,all_quintiles,1998,52000.0,25900.0,77900.0,1700.0,13100.0,66500.0
elderly_headed_hh,all_quintiles,1999,54900.0,25100.0,80000.0,1700.0,13900.0,67800.0
elderly_headed_hh,all_quintiles,2000,55000.0,25100.0,80100.0,1800.0,13600.0,68400.0
elderly_headed_hh,all_quintiles,2001,48700.0,26200.0,74900.0,1900.0,11300.0,65600.0
elderly_headed_hh,all_quintiles,2002,45200.0,27100.0,72400.0,2100.0,10200.0,64200.0
elderly_headed_hh,all_quintiles,2003,46300.0,27300.0,73600.0,2200.0,10300.0,65500.0
elderly_headed_hh,all_quintiles,2004,52200.0,27800.0,80000.0,2300.0,12000.0,70300.0
elderly_headed_hh,all_quintiles,2005,58200.0,28200.0,86500.0,2200.0,13800.0,74800.0
elderly_headed_hh,all_quintiles,2006,61700.0,29700.0,91500.0,2200.0,14800.0,78900.0
elderly_headed_hh,all_quintiles,2007,69100.0,29900.0,98900.0,2200.0,15700.0,85400.0
elderly_headed_hh,all_quintiles,2008,56600.0,30000.0,86600.0,2300.0,11400.0,77600.0
elderly_headed_hh,all_quintiles,2009,49400.0,32700.0,82100.0,2500.0,10200.0,74400.0
elderly_headed_hh,all_quintiles,2010,54200.0,32200.0,86400.0,2500.0,11600.0,77300.0
elderly_headed_hh,all_quintiles,2011,55100.0,31100.0,86100.0,2400.0,11800.0,76600.0
elderly_headed_hh,all_quintiles,2012,61000.0,31500.0,92500.0,2300.0,13600.0,81300.0
elderly_headed_hh,all_quintiles,2013,58700.0,31500.0,90200.0,2300.0,14200.0,78300.0
elderly_headed_hh,all_quintiles,2014,62300.0,31200.0,93500.0,2600.0,15400.0,80700.0
elderly_headed_hh,lowest_quintile,1979,1900.0,11700.0,13600.0,1900.0,400.0,15100.0
elderly_headed_hh,lowest_quintile,1980,1600.0,11800.0,13400.0,2200.0,300.0,15400.0
elderly_headed_hh,lowest_quintile,1981,1300.0,12200.0,13500.0,2500.0,200.0,15800.0
elderly_headed_hh,lowest_quintile,1982,1100.0,11900.0,13000.0,2700.0,200.0,15500.0
elderly_headed_hh,lowest_quintile,1983,1000.0,11900.0,12900.0,3300.0,200.0,16000.0
elderly_headed_hh,lowest_quintile,1984,1100.0,12500.0,13700.0,3300.0,300.0,16700.0
elderly_headed_hh,lowest_quintile,1985,1100.0,12600.0,13700.0,3500.0,300.0,17000.0
elderly_headed_hh,lowest_quintile,1986,1000.0,12800.0,13800.0,3500.0,300.0,17000.0
elderly_headed_hh,lowest_quintile,1987,1300.0,12500.0,13700.0,3400.0,300.0,16800.0
elderly_headed_hh,lowest_quintile,1988,1200.0,12600.0,13900.0,3600.0,300.0,17200.0
elderly_headed_hh,lowest_quintile,1989,1300.0,12700.0,14100.0,3700.0,300.0,17500.0
elderly_headed_hh,lowest_quintile,1990,1400.0,13000.0,14400.0,3800.0,300.0,17800.0
elderly_headed_hh,lowest_quintile,1991,1300.0,12800.0,14200.0,4100.0,300.0,18000.0
elderly_headed_hh,lowest_quintile,1992,1000.0,13200.0,14200.0,4800.0,300.0,18700.0
elderly_headed_hh,lowest_quintile,1993,1100.0,13100.0,14100.0,5100.0,400.0,18800.0
elderly_headed_hh,lowest_quintile,1994,800.0,13200.0,14100.0,4900.0,400.0,18600.0
elderly_headed_hh,lowest_quintile,1995,1000.0,14200.0,15100.0,4900.0,400.0,19600.0
elderly_headed_hh,lowest_quintile,1996,1100.0,14100.0,15200.0,5400.0,400.0,20200.0
elderly_headed_hh,lowest_quintile,1997,1100.0,14500.0,15600.0,5000.0,400.0,20200.0
elderly_headed_hh,lowest_quintile,1998,1100.0,15300.0,16400.0,5400.0,400.0,21400.0
elderly_headed_hh,lowest_quintile,1999,1300.0,15700.0,17000.0,5300.0,500.0,21800.0
elderly_headed_hh,lowest_quintile,2000,1600.0,15600.0,17100.0,5400.0,500.0,22100.0
elderly_headed_hh,lowest_quintile,2001,1100.0,15800.0,16900.0,6000.0,400.0,22500.0
elderly_headed_hh,lowest_quintile,2002,1100.0,15700.0,16800.0,6600.0,400.0,23000.0
elderly_headed_hh,lowest_quintile,2003,1000.0,15600.0,16500.0,6800.0,400.0,22900.0
elderly_headed_hh,lowest_quintile,2004,1100.0,15600.0,16700.0,6800.0,400.0,23100.0
elderly_headed_hh,lowest_quintile,2005,900.0,16100.0,17100.0,6500.0,400.0,23200.0
elderly_headed_hh,lowest_quintile,2006,1000.0,16500.0,17500.0,6500.0,400.0,23600.0
elderly_headed_hh,lowest_quintile,2007,1200.0,17100.0,18300.0,5800.0,400.0,23700.0
elderly_headed_hh,lowest_quintile,2008,1100.0,17100.0,18200.0,6400.0,100.0,24600.0
elderly_headed_hh,lowest_quintile,2009,900.0,16400.0,17300.0,7900.0,400.0,24800.0
elderly_headed_hh,lowest_quintile,2010,900.0,16900.0,17800.0,8100.0,400.0,25500.0
elderly_headed_hh,lowest_quintile,2011,1000.0,16500.0,17500.0,7400.0,400.0,24500.0
elderly_headed_hh,lowest_quintile,2012,1200.0,15600.0,16800.0,8000.0,500.0,24300.0
elderly_headed_hh,lowest_quintile,2013,1200.0,16600.0,17700.0,7500.0,500.0,24700.0
elderly_headed_hh,lowest_quintile,2014,1300.0,15600.0,16900.0,7800.0,400.0,24300.0
elderly_headed_hh,second_quintile,1979,10600.0,18000.0,28600.0,500.0,1600.0,27500.0
elderly_headed_hh,second_quintile,1980,8500.0,18700.0,27200.0,400.0,1200.0,26400.0
elderly_headed_hh,second_quintile,1981,7800.0,19200.0,27000.0,600.0,1100.0,26600.0
elderly_headed_hh,second_quintile,1982,6700.0,19600.0,26300.0,700.0,800.0,26200.0
elderly_headed_hh,second_quintile,1983,6000.0,20000.0,26000.0,900.0,900.0,26100.0
elderly_headed_hh,second_quintile,1984,7400.0,20000.0,27400.0,700.0,1000.0,27100.0
elderly_headed_hh,second_quintile,1985,7000.0,19900.0,26900.0,800.0,1000.0,26700.0
elderly_headed_hh,second_quintile,1986,7200.0,20300.0,27500.0,900.0,1000.0,27400.0
elderly_headed_hh,second_quintile,1987,7000.0,20500.0,27400.0,900.0,1100.0,27300.0
elderly_headed_hh,second_quintile,1988,7900.0,20100.0,28000.0,900.0,1200.0,27600.0
elderly_headed_hh,second_quintile,1989,7900.0,20200.0,28100.0,800.0,1100.0,27800.0
elderly_headed_hh,second_quintile,1990,7900.0,20900.0,28800.0,1000.0,1200.0,28600.0
elderly_headed_hh,second_quintile,1991,6800.0,21500.0,28400.0,1200.0,1100.0,28500.0
elderly_headed_hh,second_quintile,1992,6300.0,21900.0,28200.0,1400.0,1100.0,28600.0
elderly_headed_hh,second_quintile,1993,5600.0,22600.0,28200.0,1500.0,1000.0,28700.0
elderly_headed_hh,second_quintile,1994,5300.0,23100.0,28300.0,1600.0,1000.0,28900.0
elderly_headed_hh,second_quintile,1995,5800.0,23900.0,29700.0,1500.0,1100.0,30100.0
elderly_headed_hh,second_quintile,1996,5500.0,23900.0,29400.0,1600.0,1000.0,29900.0
elderly_headed_hh,second_quintile,1997,6100.0,24800.0,30800.0,1600.0,1100.0,31300.0
elderly_headed_hh,second_quintile,1998,7200.0,25800.0,33000.0,1700.0,1200.0,33500.0
elderly_headed_hh,second_quintile,1999,8600.0,25300.0,33800.0,1900.0,1500.0,34200.0
elderly_headed_hh,second_quintile,2000,10100.0,24000.0,34000.0,2000.0,1500.0,34500.0
elderly_headed_hh,second_quintile,2001,7800.0,25500.0,33300.0,2000.0,1200.0,34100.0
elderly_headed_hh,second_quintile,2002,6400.0,25700.0,32100.0,2300.0,1100.0,33300.0
elderly_headed_hh,second_quintile,2003,5800.0,25900.0,31700.0,2400.0,1000.0,33100.0
elderly_headed_hh,second_quintile,2004,6200.0,26300.0,32500.0,2600.0,1000.0,34100.0
elderly_headed_hh,second_quintile,2005,6300.0,26400.0,32700.0,2300.0,1100.0,34000.0
elderly_headed_hh,second_quintile,2006,6000.0,27400.0,33400.0,2500.0,1000.0,34900.0
elderly_headed_hh,second_quintile,2007,8000.0,27000.0,35000.0,2500.0,1200.0,36300.0
elderly_headed_hh,second_quintile,2008,6800.0,27300.0,34100.0,2900.0,400.0,36500.0
elderly_headed_hh,second_quintile,2009,5500.0,27700.0,33100.0,3500.0,700.0,35900.0
elderly_headed_hh,second_quintile,2010,5900.0,27400.0,33300.0,3400.0,800.0,36000.0
elderly_headed_hh,second_quintile,2011,5600.0,27700.0,33300.0,3600.0,800.0,36100.0
elderly_headed_hh,second_quintile,2012,5500.0,27300.0,32700.0,3500.0,800.0,35500.0
elderly_headed_hh,second_quintile,2013,5800.0,27900.0,33700.0,3300.0,900.0,36100.0
elderly_headed_hh,second_quintile,2014,6200.0,27400.0,33500.0,3500.0,900.0,36200.0
elderly_headed_hh,middle_quintile,1979,26500.0,17400.0,43900.0,300.0,4700.0,39500.0
elderly_headed_hh,middle_quintile,1980,24600.0,18300.0,42800.0,200.0,4000.0,39100.0
elderly_headed_hh,middle_quintile,1981,23700.0,19300.0,43000.0,300.0,3600.0,39600.0
elderly_headed_hh,middle_quintile,1982,21900.0,20200.0,42100.0,300.0,2900.0,39400.0
elderly_headed_hh,middle_quintile,1983,20700.0,21000.0,41700.0,300.0,2900.0,39100.0
elderly_headed_hh,middle_quintile,1984,23200.0,21100.0,44300.0,300.0,3300.0,41200.0
elderly_headed_hh,middle_quintile,1985,23100.0,21600.0,44700.0,300.0,3200.0,41800.0
elderly_headed_hh,middle_quintile,1986,23800.0,21900.0,45700.0,300.0,3500.0,42600.0
elderly_headed_hh,middle_quintile,1987,23900.0,22000.0,45900.0,300.0,3600.0,42600.0
elderly_headed_hh,middle_quintile,1988,24800.0,21900.0,46700.0,300.0,3900.0,43200.0
elderly_headed_hh,middle_quintile,1989,24800.0,22300.0,47100.0,300.0,3700.0,43700.0
elderly_headed_hh,middle_quintile,1990,24900.0,22600.0,47500.0,300.0,3700.0,44100.0
elderly_headed_hh,middle_quintile,1991,23400.0,23600.0,47000.0,500.0,3500.0,44000.0
elderly_headed_hh,middle_quintile,1992,22000.0,24700.0,46700.0,400.0,3300.0,43900.0
elderly_headed_hh,middle_quintile,1993,21700.0,25600.0,47300.0,500.0,3400.0,44500.0
elderly_headed_hh,middle_quintile,1994,22100.0,25200.0,47300.0,600.0,3600.0,44300.0
elderly_headed_hh,middle_quintile,1995,23100.0,25700.0,48800.0,700.0,3700.0,45800.0
elderly_headed_hh,middle_quintile,1996,22700.0,26700.0,49400.0,800.0,3600.0,46600.0
elderly_headed_hh,middle_quintile,1997,23700.0,27000.0,50700.0,800.0,3700.0,47800.0
elderly_headed_hh,middle_quintile,1998,25700.0,27100.0,52800.0,900.0,4000.0,49700.0
elderly_headed_hh,middle_quintile,1999,27400.0,26600.0,54000.0,700.0,4400.0,50300.0
elderly_headed_hh,middle_quintile,2000,28200.0,26500.0,54700.0,800.0,4300.0,51300.0
elderly_headed_hh,middle_quintile,2001,26800.0,27900.0,54700.0,900.0,3600.0,52000.0
elderly_headed_hh,middle_quintile,2002,24300.0,29000.0,53300.0,1100.0,3100.0,51200.0
elderly_headed_hh,middle_quintile,2003,24200.0,29300.0,53400.0,1300.0,3100.0,51600.0
elderly_headed_hh,middle_quintile,2004,25300.0,29800.0,55100.0,1300.0,3300.0,53200.0
elderly_headed_hh,middle_quintile,2005,26500.0,30500.0,57000.0,1500.0,3700.0,54700.0
elderly_headed_hh,middle_quintile,2006,26000.0,31700.0,57700.0,1500.0,3700.0,55500.0
elderly_headed_hh,middle_quintile,2007,28200.0,31500.0,59700.0,1700.0,3800.0,57600.0
elderly_headed_hh,middle_quintile,2008,25900.0,32100.0,58000.0,1600.0,2400.0,57200.0
elderly_headed_hh,middle_quintile,2009,22700.0,34000.0,56700.0,1800.0,2500.0,56100.0
elderly_headed_hh,middle_quintile,2010,22900.0,34100.0,57000.0,1900.0,2600.0,56400.0
elderly_headed_hh,middle_quintile,2011,22600.0,33400.0,56100.0,1700.0,2600.0,55200.0
elderly_headed_hh,middle_quintile,2012,22600.0,33800.0,56500.0,1700.0,2700.0,55400.0
elderly_headed_hh,middle_quintile,2013,24000.0,33100.0,57100.0,1600.0,3200.0,55600.0
elderly_headed_hh,middle_quintile,2014,24700.0,33300.0,58000.0,1900.0,3300.0,56700.0
elderly_headed_hh,fourth_quintile,1979,44100.0,17800.0,61900.0,200.0,9200.0,52900.0
elderly_headed_hh,fourth_quintile,1980,41400.0,18400.0,59800.0,200.0,8200.0,51800.0
elderly_headed_hh,fourth_quintile,1981,40800.0,19900.0,60700.0,200.0,7700.0,53200.0
elderly_headed_hh,fourth_quintile,1982,38600.0,21500.0,60000.0,200.0,6300.0,54000.0
elderly_headed_hh,fourth_quintile,1983,38400.0,22100.0,60500.0,100.0,6500.0,54200.0
elderly_headed_hh,fourth_quintile,1984,42100.0,21800.0,63900.0,100.0,7300.0,56700.0
elderly_headed_hh,fourth_quintile,1985,41600.0,22900.0,64500.0,100.0,7000.0,57600.0
elderly_headed_hh,fourth_quintile,1986,43400.0,23700.0,67100.0,200.0,7300.0,60000.0
elderly_headed_hh,fourth_quintile,1987,44600.0,22700.0,67400.0,100.0,8200.0,59300.0
elderly_headed_hh,fourth_quintile,1988,44700.0,23000.0,67700.0,200.0,8300.0,59600.0
elderly_headed_hh,fourth_quintile,1989,45900.0,23000.0,68900.0,200.0,8500.0,60600.0
elderly_headed_hh,fourth_quintile,1990,44500.0,24400.0,68900.0,200.0,8200.0,60900.0
elderly_headed_hh,fourth_quintile,1991,42600.0,25200.0,67800.0,200.0,7500.0,60500.0
elderly_headed_hh,fourth_quintile,1992,42600.0,26300.0,68900.0,300.0,7700.0,61500.0
elderly_headed_hh,fourth_quintile,1993,41500.0,27700.0,69200.0,400.0,7600.0,62000.0
elderly_headed_hh,fourth_quintile,1994,42800.0,27500.0,70300.0,500.0,8200.0,62600.0
elderly_headed_hh,fourth_quintile,1995,43800.0,28300.0,72000.0,500.0,8500.0,64000.0
elderly_headed_hh,fourth_quintile,1996,44200.0,29100.0,73300.0,500.0,8700.0,65200.0
elderly_headed_hh,fourth_quintile,1997,45500.0,29400.0,74900.0,600.0,8800.0,66600.0
elderly_headed_hh,fourth_quintile,1998,48600.0,29400.0,78100.0,700.0,9400.0,69300.0
elderly_headed_hh,fourth_quintile,1999,51800.0,28200.0,80000.0,500.0,10300.0,70200.0
elderly_headed_hh,fourth_quintile,2000,53100.0,28900.0,82000.0,600.0,10500.0,72100.0
elderly_headed_hh,fourth_quintile,2001,51200.0,29700.0,80800.0,600.0,9100.0,72400.0
elderly_headed_hh,fourth_quintile,2002,47800.0,31400.0,79200.0,800.0,7900.0,72200.0
elderly_headed_hh,fourth_quintile,2003,49300.0,31400.0,80600.0,900.0,8100.0,73500.0
elderly_headed_hh,fourth_quintile,2004,50600.0,32500.0,83100.0,1000.0,8600.0,75500.0
elderly_headed_hh,fourth_quintile,2005,52800.0,32800.0,85700.0,1000.0,9400.0,77300.0
elderly_headed_hh,fourth_quintile,2006,52900.0,34100.0,87100.0,1100.0,9600.0,78500.0
elderly_headed_hh,fourth_quintile,2007,54900.0,34800.0,89600.0,1400.0,9600.0,81400.0
elderly_headed_hh,fourth_quintile,2008,53100.0,34300.0,87400.0,1000.0,7500.0,80800.0
elderly_headed_hh,fourth_quintile,2009,46900.0,38500.0,85400.0,1100.0,6800.0,79700.0
elderly_headed_hh,fourth_quintile,2010,48600.0,37500.0,86100.0,1200.0,7400.0,79900.0
elderly_headed_hh,fourth_quintile,2011,50700.0,35700.0,86400.0,1000.0,7800.0,79600.0
